CCCCCCCCCCCCCCC(C)O,2304
C1CC=COC1,980
CN1CCCC1C2=CC=CC=N2,1852
CCCCCCCOC(=O)CC,1447
CCCCC(C)CCCC,960
CCCCCCCCC#N,1593
CCCCC#N,1130
CCCCCCCCCOC(=O)C=C,1692
CCC[N+]([O-])=O,1238
Clc1cnccn1,1351
CCOc1cccnn1,1348
C1CCN(CC1)CCO,1720
CCCCCC\C=C\CC,1045
CCC(=O)OCCOC(=O)CC,1630
C1=CC(=C(C(=C1)Cl)C#N)Cl,2084
CCCCCCC/C=C\CCCO,1996
CC1(C=CC(=O)O1)CC2=CC=CO2,2311
CCCCC(CC)I,1270
CCCC(=O)C1CCCCC1,1984
Cc1cc(C)c2ccccc2n1,2086
CCCc1ccccc1,1212
CC(C)[N+](=O)[O-],1119
CC/C=C\C=C/C=C,1107
CCO[Si](C)(C)C(C)(C)C,834
CCC1=NC=C(N=C1C)C,1455
CC1(CCCC2(C1CCC34C2CCC(C3)(C=C4)C)C)C,2221
CCCCC(CC)CCC,952
CCCc1ccc(C)cc1,1296
OCCNCCO,2180
CSC(C)=O,1052
CC(CCCC(=O)OC)OC(=O)C,1763
CC1=CC=CC2(C1CC3=C(C2)OC=C3C)C,2162
COC1=CC=C(C=C1)CC=C,1670
CCc1cccc2ccccc12,1943
CCCCC(CC)CC,866
CCCCCCC[C@H]1CCC(=O)O1,2259
Cc1ccc(c(C)c1)c2ccccc2,2082
CC(=O)O/C=C/C1=CC=CC=C1,1692
CCCCC/C=C\CCC=O,1544
CCCCCCCCCCCCCCO[Si](C)(C)C(C)(C)C,1969
COC1=C(C=CC(=C1)Cl)Cl,1866
CCOCCOCCO,1617
COC(=O)/C=C/SC,1669
C1CSC=C1,1104
CCCCCC(C)(C)C,800
CCCCCCCCCCS,1571
CC(=O)CS,1357
CCCCCC(C)=O,1182
C1CCC2=C(C1)C=CC=N2,1832
C1CCCCCCC1,1023
COc1nc(NC(C)C)nc(NC(C)C)n1,2539
O=CC1CCC=CC1,1490
CN1C=CC=C1C=O,1626
CCc1nc(C)cnc1C,1443
C1=CC=C(C=C1)CCC(=O)OCCC2=CC=CC=C2,2786
CC1CCC2CCCC12,1031
CCC\C=C\CC,748
CCCCC(=C)CC,847
Cc1cc(C)cc(C)c1,1251
CC1=C(O)C(=O)C(O)CO1,2267
CC(=C)C1CCC(=C)C(C1)OC(=O)C,1763
CCCC/C=C/CCC=O,1435
CCC(O)CCC(C)C,1398
COc1cc(OC)c(C=O)cc1OC,2233
CC1CC(=O)OC1=O,1855
CCC(C)C1=NC=CN=C1,1479
C/C=C/CCCCCCCCCOC(=O)C,1948
CCCCCCCC(=O)OCC=C,1563
CC/C=C/C=C/CO,1682
CC1=C[C@@H]2[C@H](CC[C@]([C@@H]2CC1)(C)O)C(C)C,2187
CC(C)CCC(=O)CCC(C)C,1529
C1CCC(CC1)OC(=O)C2CO2,1875
CCCCCCCOC(=O)C(C)(C)C,1428
CC(=O)c1cscc1,1771
CCCC(=O)CC(=O)OC,1561
CC(=CCC=C(C)C=C)C,1250
CCCCCCC1CCC=C1,1237
CCCCC/C=C/C/C=C/C/C=C/CCCC(=O)OC,2525
CCCC[C@H]1C[C@H]1C,834
CCCC\C=C/CCCCCCCCO,2215
CCCCOC(=O)C1=CC=CC=C1NC,2266
CCCCCCSC,1232
CC(C)C(=O)OC/C=C/C1=CC=CC=C1,2140
CCC(=O)C(C)C(=O)C(C)CC=C(C)C,1882
CCCCC(=O)CC,1161
CCCCCCCCCC(=O)OCCC(C)C,1863
CCCC(OC)OC,969
C(CCCBr)CCCBr,1863
CCCCCCOC(=O)C(Cl)(Cl)Cl,1738
CC(C)CC(C)CC(C)C,888
CC1=CCC(C=C1)C(=C)C,1408
CCCCCCCCCCCCCCCCCC(=O)OC,2418
CC(C)C1CCC2(C3C1C2C(=C)CC3)C,1589
CCCCCCCCCC1=CC=C(C=C1)O,2900
C1CN(CCN1)CCO,1967
CC(CO)OC(C)CO,1892
CCC1=CNC2=CC=CC=C21,2525
CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,3506
CCC1=NCCS1,1366
CCC1=NC2=CC=CC=C2C=C1,1982
CCCCCCCCCCC#CC,1562
Oc1ccc(O)cc1,2693
Cc1c[nH]c2ccccc12,2492
CCC=C,426
CC1=CC2=C(C=CC(=C2CC1)C)C(C)C,2060
CCCCCCCOC(=O)C(Cl)Cl,1856
CCCCCSCC,1193
CC(C)SSC(C)C,1256
CC1=CC=C(C=C1)N,1829
C[C@H]1CC[C@@]2\3CC1C(C2CC/C3=C/C(=O)C)(C)C,2213
CCCC1=CC(=CC=C1)CCC,1430
Nc1cccc(Cl)c1,2110
CC(C)C12CC1C(=C)C=C2,1124
C1=CC(=CC=C1C=O)O,2958
CC(=CCC/C(=C/CC/C(=C\CO)/C)/C)C,2323
C/C/1=C\CC(/C=C/CC(CCC1)(C)O)(C)C,2124
CCc1ncc(C)nc1CC,1487
CCCC1=CN=C(C(=N1)C)C,1500
C/C=C\C#CC#C/C=C/COC(=O)CC(C)C,2596
CCCCC(CC)CO,1491
CCCCCCCCC(C)Br,1493
CC(C)(O)C12CC3CC(CC(C3)C1)C2,2071
COc1cccc(C)c1,1433
CCC/C=C\C,680
CC1CCCC2(C1C=C(CC2)C(=C)C)C,1692
CCC(=O)C(=O)OC,1374
CCCCCCCCCCO,1760
CC(=O)OC\C=C\c1ccccc1,2150
CCCCC(CC)COC(=O)/C=C/C1=CC=C(C=C1)OC,3122
CC(CCO)O,1576
CCC(=O)C(C)=C,1069
CCC1=C(C=C(C(=C1)C)C)CC,1513
CC1=C(N=C(C(=N1)C)CC(C)C)C,1568
C=CCOC=C,1344
CC1CCC2C13CC(C2(C)C)C(=C)C(C3)O,2129
C/C/1=C/CCC(=C)/C=C\[C@H](CC1)C(C)C,1665
CC12CC3CC(CC(C3)C1)C2,1320
CCCC(C)C(C)(C)C,820
CNC1=CC=CC=C1,1732
CCCC[C@H]1C[C@H](C(=O)O1)C,1981
CC(C)CC(=O)OC1CCCCC1,1527
CCCC(CCOC(=O)CCC)S,1841
CC(=CC(CC(=C)C=C)O)C,1631
C[C@H]1CC[C@H](C=C1)C(C)C,1078
CCCCCCCCCCCCC(=O)CC,1955
CCCCC#CCCCC,1189
CC(C)Oc1cc(N2N=C(OC2=O)C(C)(C)C)c(Cl)cc1Cl,2948
COc1cc(CC(C)=O)ccc1O,2800
CCCC\C=C/CCCCCCOC(C)=O,1949
CC1=CC=C(O1)CCC(=O)C,1705
CC(=O)C=O,970
CCCCCCCCCCCCOC(=O)C(=C)C,2042
CC(CO)Oc1ccccc1,2131
CC(C)C1=CC2=C(C=C1)C3(CCC[C@@](C3CC2)(C)C=O)C,2979
OC12CC3CC(CC(C3)C1)C2,1775
CCC/C=C/CCC(=O)OCC,1483
CCC/C=C/CCC(C)=O,1436
COC(=O)c1oc(C)cc1,1654
CCCCCCc1sccc1,1545
CC1=CCC(CC1)C(C)(C)OC=O,1686
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC/C(C)=C/CO,2622
CC(=C)[C@@H]1CC[C@H]1C(=C)C,1238
C1CCC2CC2CC1,1040
CC1(CCCC2(C3C1C2C(CC3)(C)O)C)C,1985
CC(=O)CC(C)(C)S,1383
CC(C)CC(C)=C,734
CC=CC1=CC2=C(C=C1)OCO2,2029
CC/C=C/CCCCCCCCCC=O,1953
CC1=CCC2C3C1[C@]2(CC[C@H]3C(C)C)C,1491
CCC(=O)C1=CC(=C(C=C1)O)OC,2693
CC(C)CC(O)Cc1ccccc1,1983
CC(=O)OCCCC=C,1207
C[C@@H]1[C@H]2[C@@H]3[C@@H]([C@@]1(CCCC3(C)C)C)CC2=O,2037
CCOC(=O)CCCCCCC\C=C\C\C=C\C\C=C\CC,2591
C1=CC=NC(=C1)NC2=CC=CC=N2,2739
C[C@H](CCC(=O)OC)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@@H](C4)O[Si](C)(C)C)C)O[Si](C)(C)C)C,3687
CCCSSSCC=C,1760
CCCCCC(C)N,1119
COC1=CC(=C(C=C1OC)Cl)Cl,2213
CC1CCCCC1O[P](C)(F)=O,1787
CC1(C2CCC1(C(C2)O)C)C,1698
C=CCOC(=O)C(Cl)Cl,1504
CCC(=O)OC/C=C(C)/CCC=C(C)C,1817
CC(=C1C[C@H]([C@](CC1=O)(C)C=C)C(=C)C)C,2008
CCCCCCCCSCCCCCCCC,2048
